id,title,uploadedAt,duration
a0Okd5nPz1c,معرفة الله تعالى,2022-04-02,00:02:12
ST6Lx8FvuqM,كيف يحبنا الله,2022-04-07,00:01:50
oBZl9e3lB88,لماذا خلق الله الإنسان وسخر له الكون,2022-04-16,00:02:48
wc2DdoJzLSc,سبحان الله وبحمده سبحان الله العظيم,2022-04-23,00:02:00
y-f8H1nxRgk,التوكل على الله,2022-05-01,00:02:27
eCqvTYiRqtY,محمّد صلّى الله عليه وسلم,2022-06-27,00:04:13
v5_2agp3KdQ,الدعاء,2023-01-05,00:03:30
8Vb61RX4Ohg,كيف تصنع حساء الكستناء !!,2023-04-22,00:07:34
