id,title,uploadedAt,duration
agFMbV32JIc,التحرر من الغفلة,2024-11-29,01:39:07
DdxrQV_bkkY,التحرر من التفاهة,2024-12-14,01:46:22
f8croUJLd3Y,التحرر من سلوك القطيع,2024-12-27,01:43:56
-W6ijtUgXiU,التحرر من العادة,2025-01-10,01:47:56
f0AHyAhNulc,التحرر من التشتت,2025-07-25,01:57:08
zRvZtwTSM6Q,التحرر من التحيزات العقلية,2025-11-14,01:51:30
